id;layer;house_size;quarter;Settlement;site_name_ill;culture
1313;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
1314;haus_verbrannt;96,000 ;NA;Maidanetske;Maidanetske;Trypillia
1315;haus_verbrannt;110,000 ;NA;Maidanetske;Maidanetske;Trypillia
1316;haus_verbrannt;133,000 ;NA;Maidanetske;Maidanetske;Trypillia
1317;haus_verbrannt;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
1318;haus_verbrannt;125,000 ;NA;Maidanetske;Maidanetske;Trypillia
1319;haus_verbrannt;142,000 ;NA;Maidanetske;Maidanetske;Trypillia
1320;haus_verbrannt;101,000 ;NA;Maidanetske;Maidanetske;Trypillia
1321;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
1322;haus_verbrannt;138,000 ;NA;Maidanetske;Maidanetske;Trypillia
1323;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
1324;haus_verbrannt;105,000 ;NA;Maidanetske;Maidanetske;Trypillia
1325;haus_verbrannt;116,000 ;NA;Maidanetske;Maidanetske;Trypillia
1326;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
1327;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1328;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1329;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1330;haus_verbrannt;125,000 ;NA;Maidanetske;Maidanetske;Trypillia
1331;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1332;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1333;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
1334;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
1335;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1336;haus_verbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
1337;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
1338;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1339;haus_verbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
1340;haus_verbrannt;143,000 ;NA;Maidanetske;Maidanetske;Trypillia
1341;haus_verbrannt;134,000 ;NA;Maidanetske;Maidanetske;Trypillia
1342;haus_verbrannt;108,000 ;NA;Maidanetske;Maidanetske;Trypillia
1343;haus_verbrannt;114,000 ;NA;Maidanetske;Maidanetske;Trypillia
1344;haus_verbrannt;194,000 ;NA;Maidanetske;Maidanetske;Trypillia
1345;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1346;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1347;haus_verbrannt;226,000 ;NA;Maidanetske;Maidanetske;Trypillia
1348;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
1349;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1350;haus_verbrannt;142,000 ;NA;Maidanetske;Maidanetske;Trypillia
1351;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1352;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
1353;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1354;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
1355;haus_verbrannt;236,000 ;NA;Maidanetske;Maidanetske;Trypillia
1356;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
1357;haus_verbrannt;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
1358;haus_verbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
1359;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1360;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1361;haus_verbrannt;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
1362;haus_verbrannt;102,000 ;NA;Maidanetske;Maidanetske;Trypillia
1363;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1364;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
1365;haus_verbrannt;158,000 ;NA;Maidanetske;Maidanetske;Trypillia
1366;haus_verbrannt;145,000 ;NA;Maidanetske;Maidanetske;Trypillia
1367;haus_verbrannt;124,000 ;NA;Maidanetske;Maidanetske;Trypillia
1368;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1369;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
1370;haus_verbrannt;130,000 ;NA;Maidanetske;Maidanetske;Trypillia
1371;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1372;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
1373;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1374;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
1375;haus_verbrannt;128,000 ;NA;Maidanetske;Maidanetske;Trypillia
1376;haus_verbrannt;140,000 ;NA;Maidanetske;Maidanetske;Trypillia
1377;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1378;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1379;haus_verbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
1380;haus_verbrannt;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
1381;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1382;haus_verbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
1383;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1384;haus_verbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
1385;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1386;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
1387;haus_verbrannt;28,000 ;NA;Maidanetske;Maidanetske;Trypillia
1388;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1389;haus_verbrannt;145,000 ;NA;Maidanetske;Maidanetske;Trypillia
1390;haus_verbrannt;115,000 ;NA;Maidanetske;Maidanetske;Trypillia
1391;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1392;haus_verbrannt;109,000 ;NA;Maidanetske;Maidanetske;Trypillia
1393;haus_verbrannt;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
1394;haus_verbrannt;172,000 ;NA;Maidanetske;Maidanetske;Trypillia
1395;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1396;haus_verbrannt;113,000 ;NA;Maidanetske;Maidanetske;Trypillia
1397;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1398;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
1399;haus_verbrannt;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
1400;haus_verbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
1401;haus_verbrannt;121,000 ;NA;Maidanetske;Maidanetske;Trypillia
1402;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
1403;haus_verbrannt;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
1404;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1405;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1406;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
1407;haus_verbrannt;139,000 ;NA;Maidanetske;Maidanetske;Trypillia
1408;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1409;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1410;haus_verbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
1411;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
1412;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1413;haus_verbrannt;136,000 ;NA;Maidanetske;Maidanetske;Trypillia
1414;haus_verbrannt;137,000 ;NA;Maidanetske;Maidanetske;Trypillia
1415;haus_verbrannt;170,000 ;NA;Maidanetske;Maidanetske;Trypillia
1416;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1417;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1418;haus_verbrannt;139,000 ;NA;Maidanetske;Maidanetske;Trypillia
1419;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1420;haus_verbrannt;185,000 ;NA;Maidanetske;Maidanetske;Trypillia
1421;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1422;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1423;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
1424;haus_verbrannt;101,000 ;NA;Maidanetske;Maidanetske;Trypillia
1425;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1426;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1427;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1428;haus_verbrannt;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
1429;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
1430;haus_verbrannt;119,000 ;NA;Maidanetske;Maidanetske;Trypillia
1431;haus_verbrannt;95,000 ;NA;Maidanetske;Maidanetske;Trypillia
1432;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
1433;haus_verbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
1434;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
1435;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
1436;haus_verbrannt;118,000 ;NA;Maidanetske;Maidanetske;Trypillia
1437;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1438;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1439;haus_verbrannt;73,000 ;NA;Maidanetske;Maidanetske;Trypillia
1440;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1441;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1442;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1443;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1444;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1445;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1446;haus_verbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
1447;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1448;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
1449;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1450;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1451;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
1452;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1453;haus_verbrannt;129,000 ;NA;Maidanetske;Maidanetske;Trypillia
1454;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1455;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
1456;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1457;haus_verbrannt;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
1458;haus_verbrannt;88,000 ;NA;Maidanetske;Maidanetske;Trypillia
1459;haus_verbrannt;113,000 ;NA;Maidanetske;Maidanetske;Trypillia
1460;haus_verbrannt;122,000 ;NA;Maidanetske;Maidanetske;Trypillia
1461;haus_verbrannt;116,000 ;NA;Maidanetske;Maidanetske;Trypillia
1462;haus_verbrannt;101,000 ;NA;Maidanetske;Maidanetske;Trypillia
1463;haus_verbrannt;102,000 ;NA;Maidanetske;Maidanetske;Trypillia
1464;haus_verbrannt;105,000 ;NA;Maidanetske;Maidanetske;Trypillia
1465;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1466;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1467;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1468;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1469;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1470;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
1471;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1472;haus_verbrannt;81,000 ;NA;Maidanetske;Maidanetske;Trypillia
1473;haus_verbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
1474;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
1475;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
1476;haus_verbrannt;137,000 ;NA;Maidanetske;Maidanetske;Trypillia
1477;haus_verbrannt;95,000 ;NA;Maidanetske;Maidanetske;Trypillia
1478;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1479;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1480;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
1481;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1482;haus_verbrannt;110,000 ;NA;Maidanetske;Maidanetske;Trypillia
1483;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1484;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1485;haus_verbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
1486;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1487;haus_verbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
1488;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1489;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1490;haus_verbrannt;107,000 ;NA;Maidanetske;Maidanetske;Trypillia
1491;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
1492;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1493;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1494;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1495;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1496;haus_verbrannt;84,000 ;NA;Maidanetske;Maidanetske;Trypillia
1497;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
1498;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1499;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1500;haus_verbrannt;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
1501;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
1502;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
1503;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
1504;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
1505;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1506;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1507;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
1508;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1509;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1510;haus_verbrannt;115,000 ;NA;Maidanetske;Maidanetske;Trypillia
1511;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1512;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1513;haus_verbrannt;108,000 ;NA;Maidanetske;Maidanetske;Trypillia
1514;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1515;haus_verbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
1516;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
1517;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
1518;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1519;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1520;haus_verbrannt;135,000 ;NA;Maidanetske;Maidanetske;Trypillia
1521;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1522;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1523;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1524;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1525;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
1526;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1527;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1528;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1529;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1530;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
1531;haus_verbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
1532;haus_verbrannt;90,000 ;NA;Maidanetske;Maidanetske;Trypillia
1533;haus_verbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
1534;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1535;haus_verbrannt;83,000 ;NA;Maidanetske;Maidanetske;Trypillia
1536;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1537;haus_verbrannt;119,000 ;NA;Maidanetske;Maidanetske;Trypillia
1538;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1539;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1540;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1541;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1542;haus_verbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
1543;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1544;haus_verbrannt;100,000 ;NA;Maidanetske;Maidanetske;Trypillia
1545;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1546;haus_verbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
1547;haus_verbrannt;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
1548;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1549;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1550;haus_verbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
1551;haus_verbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
1552;haus_verbrannt;190,000 ;NA;Maidanetske;Maidanetske;Trypillia
1553;haus_verbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
1554;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1555;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
1556;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
1557;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1558;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1559;haus_verbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
1560;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1561;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
1562;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
1563;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1564;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1565;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1566;haus_verbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
1567;haus_verbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
1568;haus_verbrannt;70,000 ;NA;Maidanetske;Maidanetske;Trypillia
1569;haus_verbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
1570;haus_verbrannt;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
1571;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1572;haus_verbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
1573;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1574;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1575;haus_verbrannt;128,000 ;NA;Maidanetske;Maidanetske;Trypillia
1576;haus_verbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
1577;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1578;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
1579;haus_verbrannt;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
1580;haus_verbrannt;96,000 ;NA;Maidanetske;Maidanetske;Trypillia
1581;haus_verbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
1582;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1583;haus_verbrannt;93,000 ;NA;Maidanetske;Maidanetske;Trypillia
1584;haus_verbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
1585;haus_verbrannt;138,000 ;NA;Maidanetske;Maidanetske;Trypillia
1586;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1587;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1588;haus_verbrannt;84,000 ;NA;Maidanetske;Maidanetske;Trypillia
1589;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1590;haus_verbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
1591;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1592;haus_verbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
1593;haus_verbrannt;107,000 ;NA;Maidanetske;Maidanetske;Trypillia
1594;haus_verbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
1595;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1596;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1597;haus_verbrannt;76,000 ;NA;Maidanetske;Maidanetske;Trypillia
1598;haus_verbrannt;98,000 ;NA;Maidanetske;Maidanetske;Trypillia
1599;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1600;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1601;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1602;haus_verbrannt;114,000 ;NA;Maidanetske;Maidanetske;Trypillia
1603;haus_verbrannt;94,000 ;NA;Maidanetske;Maidanetske;Trypillia
1604;haus_verbrannt;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
1605;haus_verbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
1606;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
1607;haus_verbrannt;114,000 ;NA;Maidanetske;Maidanetske;Trypillia
1608;haus_verbrannt;104,000 ;NA;Maidanetske;Maidanetske;Trypillia
1609;haus_verbrannt;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
1610;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1611;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1612;haus_verbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
1613;haus_verbrannt;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
1614;haus_verbrannt;96,000 ;NA;Maidanetske;Maidanetske;Trypillia
1615;haus_verbrannt;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
1616;haus_verbrannt;134,000 ;NA;Maidanetske;Maidanetske;Trypillia
1617;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1618;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1619;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
1620;haus_verbrannt;95,000 ;NA;Maidanetske;Maidanetske;Trypillia
1621;haus_verbrannt;142,000 ;NA;Maidanetske;Maidanetske;Trypillia
1622;haus_verbrannt;99,000 ;NA;Maidanetske;Maidanetske;Trypillia
1623;haus_verbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
1624;haus_verbrannt;79,000 ;NA;Maidanetske;Maidanetske;Trypillia
1625;haus_verbrannt;124,000 ;NA;Maidanetske;Maidanetske;Trypillia
1626;haus_verbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
1627;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1628;haus_verbrannt;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
1629;haus_verbrannt;133,000 ;NA;Maidanetske;Maidanetske;Trypillia
1630;haus_verbrannt;164,000 ;NA;Maidanetske;Maidanetske;Trypillia
1631;haus_verbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
1632;haus_verbrannt;95,000 ;NA;Maidanetske;Maidanetske;Trypillia
1633;haus_verbrannt;245,000 ;NA;Maidanetske;Maidanetske;Trypillia
1634;haus_verbrannt;162,000 ;NA;Maidanetske;Maidanetske;Trypillia
1635;haus_verbrannt;117,000 ;NA;Maidanetske;Maidanetske;Trypillia
1636;haus_verbrannt;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
1637;haus_verbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
1638;haus_verbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
1639;haus_verbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
1640;haus_verbrannt;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
1641;haus_verbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
1642;haus_verbrannt;91,000 ;NA;Maidanetske;Maidanetske;Trypillia
1643;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1644;haus_verbrannt;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
1645;haus_verbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
1646;haus_verbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
1647;haus_verbrannt;82,000 ;NA;Maidanetske;Maidanetske;Trypillia
1648;haus_verbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
1649;haus_verbrannt;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
1650;haus_verbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
1651;haus_verbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
1652;haus_verbrannt;74,000 ;NA;Maidanetske;Maidanetske;Trypillia
